Track,Artist,URI,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,chorusHit,sections
Illusion Of Time,Black Metal Raccoons,spotify:track:6S9AeyLvGBNvtjoxqkW2Cq,0.483,0.914,7,-6.497,1,0.0506,5.5e-06,0.865,0.135,0.264,130.008,281206,4,24.08287,12
Sid Metal Legacy,Machinae Supremacy,spotify:track:2QfXd8NrGbO0XeFoqZEwHu,0.428,0.859,2,-7.299,0,0.0287,6.23e-06,0.576,0.334,0.372,100.017,158200,4,25.64385,8
Calling,Muni Yogi,spotify:track:4wqD9eGm8zB3f3xYRlC3Bq,0.153,0.0148,6,-34.538,1,0.0482,0.972,0.679,0.122,0.0376,137.103,191237,3,38.42536,12
Samajavaragamana,Sid Sriram,spotify:track:3j9DrRebdWK1jkpOw9FZUy,0.568,0.663,8,-6.179,1,0.0345,0.91,4.82e-05,0.124,0.808,165.203,219818,3,55.4691,8
Physical Education,Animals As Leaders,spotify:track:0JGuSgtmWyfuxLGBs2wX0C,0.57,0.945,1,-5.665,0,0.0567,0.00017,0.827,0.0543,0.53,114.987,280956,4,43.47364,9
Black Metal Is Alive VII,Abrasion,spotify:track:7ln8VHpAzTG3FvstH8QSZ6,0.164,0.256,10,-23.93,1,0.0483,0.993,0.985,0.141,0.196,128.048,389564,4,71.11724,11
Destroyer,The Stills,spotify:track:2eqeNonMdCCdqWaJO7vaVe,0.542,0.769,2,-4.916,1,0.0336,0.000461,0.254,0.0919,0.33,116.024,191493,4,42.17473,6
Rudolph the Red Nosed Reindeer (Heavy Metal Version),Orion's Reign,spotify:track:3IUxODcR9IOJpYIcPEhqfK,0.357,0.825,7,-3.171,1,0.0568,0.00821,0,0.0705,0.526,180.01,133333,4,48.37465,7
Rock And Roll - Live,The Velvet Underground,spotify:track:6AkIGtaVYaAV9cH7nij7Ik,0.473,0.643,5,-11.077,1,0.0347,0.492,0.00135,0.711,0.321,142.245,414160,4,42.11903,11
Jesus Paid It All,Holy Communion Instrumental Duo,spotify:track:6LX9hB0iQiZaukDisDtiV4,0.439,0.219,9,-17.192,1,0.0429,0.99,0.93,0.114,0.226,75.348,183971,3,22.84625,9
Loungin',Guru,spotify:track:2K0WrUkHGTkDIw8DQpMBTK,0.725,0.681,10,-9.823,0,0.202,0.0774,1.13e-06,0.91,0.71,99.074,278227,4,46.69692,13
Sophisticated Savage,Les Baxter,spotify:track:1kbW7vmN04NkdkSpAEgRj7,0.456,0.163,7,-23.139,0,0.0416,0.723,0.0242,0.156,0.723,116.364,135853,4,42.88932,7
Hip Hop & Love,Murs,spotify:track:4hCmFyAChr81lgcp0NpymJ,0.887,0.772,10,-6.127,0,0.22,0.484,1.85e-05,0.11,0.79,96.99,182933,4,20.79824,11
"Poro, re delle indie, HWV 28 : Duetto Cleofide e Poro ""Caro! Dolce! Amico amplesso""",George Frideric Handel,spotify:track:6Avbdv7x2VwoJMvW6kzfEi,0.218,0.0621,5,-22.23,0,0.0455,0.991,7.12e-05,0.105,0.0533,107.684,167453,4,73.24638,8
Gone,Gavin Luke,spotify:track:331iLszrgVOeYNl2KKn12j,0.173,0.0611,11,-25.657,0,0.0342,0.954,0.908,0.111,0.0389,93.118,178927,3,60.09135,5
Statesboro Blues,Blind Willie Johnson,spotify:track:68vumBEmWHDVBtM4Cd1EeH,0.531,0.258,5,-14.041,1,0.127,0.857,8.96e-06,0.347,0.552,169.308,162880,4,34.45429,8
"O Saki Saki (From ""Batla House"")",Neha Kakkar,spotify:track:4cFwhwH5ydnHgB0Tv3lZsm,0.737,0.961,10,-0.155,0,0.0747,0.163,0,0.361,0.567,108.014,191089,4,20.859,11
Airwave [Mix Cut] - Original Mix,Rank 1,spotify:track:26IwKRZHFfH2PgTH2eNXx9,0.651,0.882,0,-9.9,1,0.0426,0.000126,0.891,0.294,0.0653,137.998,347827,4,54.50131,14
"D.N.R. (Do Not Resuscitate) - Live @ Paramount Theatre, Huntington, New York",Testament,spotify:track:540RPIWzBFzCXWfHQDIUXb,0.186,0.934,1,-8.287,1,0.0854,9.28e-06,0.0335,0.719,0.0449,96.611,263187,4,18.37158,9
HyperParadise - Flume Remix,Hermitude,spotify:track:1LQiF6aZfnNgxerxWJRbxw,0.603,0.827,6,-7.372,1,0.0714,0.0453,0.619,0.0833,0.311,144.992,268307,4,27.30218,14
Akuma (feat. Rachel Mcalpine),ALEX,spotify:track:39DQfjkrW2JnVbcTdjaih4,0.81,0.652,2,-7.458,1,0.0457,0.00125,0.0622,0.08,0.565,120.004,234126,4,34.00761,10
"Song Of Mor'du - From ""Brave""/Soundtrack",Patrick Doyle,spotify:track:3AVQq5hpwkuJxAzM3g34hz,0.547,0.741,7,-8.787,1,0.125,0.338,0,0.0602,0.495,120.875,137853,4,37.08509,6
Dust,Hans Zimmer,spotify:track:2khIaVUkbMmDHB596lyMG3,0.121,0.123,4,-23.025,0,0.0443,0.964,0.696,0.103,0.0297,95.182,341396,4,71.05343,15
Roll 'n Rock,Bali Bandits,spotify:track:7p2a3eDdVHD7xlwSFstAsF,0.735,0.866,2,-4.47,1,0.033,0.139,0.00737,0.0668,0.643,128.044,150000,4,45.48827,6
Dog eat dog,The Souljazz Orchestra,spotify:track:32gtSO10v6vgTl0CvikODe,0.725,0.818,0,-7.272,0,0.0299,0.0917,0.000763,0.0881,0.872,116.0,425529,4,40.98398,15
Dil Ki Hai Tamanna,Vijay Prakash,spotify:track:103mJr1oXxLGqeaoGsDo8G,0.639,0.559,7,-7.475,1,0.0427,0.057,8e-06,0.129,0.597,85.939,331558,4,23.01682,16
All Over,Tiwa Savage,spotify:track:23nv9GP4iBcQsCyN1bj2nF,0.831,0.844,1,-4.589,1,0.0585,0.217,0,0.115,0.768,112.048,211292,4,38.86894,7
We R Who We R,"Chunk! No, Captain Chunk!",spotify:track:27YVSySYjPT11wXLcO3PTn,0.501,0.972,6,-2.078,1,0.128,3.45e-05,0,0.109,0.61,132.018,206493,4,36.37793,13
Sketchy Metal,The Hold Steady,spotify:track:5oTBTgFxMm8jEc1wORooJv,0.429,0.562,0,-6.755,1,0.045,0.0187,1.45e-05,0.129,0.358,116.037,255920,4,36.5263,14
Screaming from a Chamber - Live,Living Death,spotify:track:6lH6bphGsSEwnz6YXHMVcT,0.302,0.878,1,-10.617,0,0.0881,0.0109,5.28e-05,0.97,0.18,138.927,396040,4,41.32872,18
"Breakout - Punk Dead, Nah Mate Compilation LP '82",Anti-System,spotify:track:6z55FkZDkgFWE6uWfsiQsv,0.314,0.937,0,-6.127,0,0.0678,0.000552,0.448,0.336,0.539,93.106,117960,4,30.74004,4
Vanitas,Watered,spotify:track:27gESWmg8dejDv2IHXfkvY,0.191,0.881,7,-7.255,0,0.0812,0.00035,0.894,0.0868,0.143,84.128,490680,4,80.81901,17
The Heretic Prevails,Shadow of Intent,spotify:track:5pEynJLDHQw18Nqpci58Ss,0.433,0.997,0,-3.386,0,0.312,0.00383,0.597,0.436,0.0391,140.011,288054,4,122.52501,7
Cry No More,The Cross Movement,spotify:track:2xr5WyYoY17KJ9eaU9Vn3Q,0.827,0.694,11,-3.905,0,0.29,0.268,0,0.0805,0.548,93.014,267480,4,20.81604,13
Feeling Punk - Asle Remix,Todd Terry,spotify:track:12tdr6RaqnKpAHNTdcAeGv,0.739,0.772,4,-10.172,1,0.09,0.00126,0.708,0.0751,0.699,122.997,345854,4,97.5751,8
This Beat - Original Mix,Agent K,spotify:track:6E6lH2j9KHUVLiGEwYRPe8,0.507,0.833,9,-6.234,1,0.0603,0.007,0.157,0.0808,0.198,127.611,258462,4,29.55778,8
And I Love Her,Pat Metheny,spotify:track:6ITNRagpLcw79jH8gkiyBS,0.621,0.113,2,-16.842,0,0.0491,0.97,0.834,0.116,0.203,107.75,262107,4,31.43491,14
Neptune,Sleeping At Last,spotify:track:1RgiH5ucgoEWDKmGyA5drQ,0.602,0.371,9,-11.575,0,0.0322,0.23,0,0.0887,0.211,120.01,280371,4,17.86342,16
Empty Room,Roger Eno,spotify:track:64H22EiabPyDbutMnCD5uz,0.292,0.0062,3,-28.108,1,0.0381,0.993,0.935,0.0995,0.0378,64.736,230425,4,49.04169,11
Where To Now?,Roger Eno,spotify:track:1fj2JSPeWK7YoCsr0ZXOOv,0.559,0.000251,0,-29.365,1,0.0821,0.988,0.913,0.0867,0,67.965,92300,5,29.81211,5
Piece of Metal,Lars Graugaard,spotify:track:0PxoeNxNK9utPXqorOnO0V,0.286,0.509,5,-12.548,1,0.0709,0.925,0.362,0.129,0.0539,103.872,419250,4,33.07356,13
Infant Eyes,Wayne Shorter,spotify:track:1mVrrhxrHAzzUu83NpjrXN,0.247,0.0119,3,-21.038,1,0.0483,0.988,0.704,0.098,0.132,77.255,414840,4,44.57116,21
Nausea,Jeff Rosenstock,spotify:track:4a36plr4LAg42ECHPiGQbj,0.445,0.747,0,-5.857,1,0.0456,0.375,3.48e-06,0.354,0.533,135.219,164286,4,42.94123,6
Instrumental Music for Dogs,Sleepy Dogs,spotify:track:0CgEOd5B3JSlKs6MHMDgJv,0.333,0.0783,9,-17.705,1,0.0405,0.99,0.913,0.112,0.0676,120.592,46133,3,20.47804,4
Bring De Scotch for Christmas,Lord Kitchener,spotify:track:6PkCgo04ixcVBDzrx0qm1c,0.694,0.952,2,-12.42,1,0.0722,0.597,0.00016,0.0513,0.833,126.29,223613,4,55.13804,9
"Reppin N.Y. (feat. Lil Fame, Kool G Rap)",Joell Ortiz,spotify:track:0ZwvXK06Nu8NnmmccKg9Ml,0.671,0.73,6,-7.001,1,0.352,0.286,0,0.229,0.631,93.392,181291,4,23.25407,10
Never Change,Getter,spotify:track:7s3jZNOFccQXu4v3ZpwNUk,0.42,0.625,4,-5.272,1,0.0361,0.239,1.86e-05,0.095,0.204,149.96,323200,4,26.45674,17
"A Living, Breathing Piece of Defecating Meat",Cattle Decapitation,spotify:track:7g0f1F13axfvkpNmtDT2K8,0.373,0.993,11,-3.621,1,0.248,1.7e-05,0.662,0.335,0.183,147.275,177880,3,33.35449,10
Marry Poppin,Joey Trap,spotify:track:4Efj3xq7pQkq2o77vBSru3,0.894,0.559,0,-9.577,1,0.366,0.0347,0,0.0936,0.331,81.991,82200,4,11.77365,3
Green Christmas,The Essex Green,spotify:track:5KZIg0VfGqrR9XBN7uAYII,0.436,0.664,7,-5.734,1,0.0306,0.456,8.05e-05,0.103,0.52,148.301,162840,4,59.29602,7
The Golden Age of Bloodshed,Rowland S. Howard,spotify:track:57c1Rrb1TRg8NMqa6Z3MF5,0.181,0.604,2,-8.098,1,0.039,0.000532,0.185,0.112,0.147,189.785,270987,3,84.67656,9
What The Funk,Oliver Heldens,spotify:track:3KuyC06khINtQRm8pImleW,0.803,0.734,6,-4.991,1,0.0505,0.00387,0,0.34,0.708,121.999,177458,4,48.37073,7
Overthrow,Veil Of Maya,spotify:track:0LwFqTV1E8iK6mGGbbtqYQ,0.373,0.992,2,-4.142,1,0.132,2.7e-05,1.13e-05,0.351,0.211,102.723,235160,3,37.55655,7
Rub-a-Dub Anthem - Dub Axiom,High Tone,spotify:track:6JGVfpWXm8uYXC1F6or4HM,0.863,0.675,0,-6.585,1,0.0567,0.183,0.814,0.733,0.501,137.964,299427,4,43.59654,14
Laurie Kisses Amy,Alexandre Desplat,spotify:track:6VvGvrU7hGcB2e7ASMmsNX,0.165,0.29,0,-16.755,1,0.0399,0.866,0.955,0.108,0.134,95.963,83413,4,34.01615,4
America Has Never Been so Great,David Rovics,spotify:track:6axEOvJGcOsQ2chGiA1GHo,0.634,0.321,0,-11.792,1,0.0617,0.882,0.166,0.11,0.83,179.84,167532,4,21.15106,13
The Letter,Alexandre Desplat,spotify:track:4aP6hoipX4QjFlY8mU3eNG,0.196,0.102,4,-21.171,0,0.0406,0.983,0.887,0.0867,0.062,170.351,105400,3,17.80379,7
Como Una Novela,Los Acosta,spotify:track:4KQ8pDFCIgWpT7TY1Uf8TN,0.75,0.617,0,-8.022,1,0.0266,0.285,0.00183,0.299,0.672,101.955,224293,4,39.87127,12
La lettre de métal - Live Bruxelles,Indochine,spotify:track:3tiPRQKNfsDmLQofohwaNq,0.446,0.614,5,-7.276,0,0.0278,0.132,0.0208,0.254,0.324,150.027,267293,4,63.98654,9
Theme from Q,Objekt,spotify:track:7Bzyr2VDVOAIU4o0KpSWnp,0.8,0.795,10,-7.928,0,0.0733,0.00388,0.713,0.105,0.599,123.01,440253,4,32.24525,15
I Am the Beasts of Death,Winterwolf,spotify:track:5c3EXg1Oa7LtSpAfxxhUTG,0.164,0.91,6,-10.353,1,0.0887,8.64e-06,0.914,0.276,0.178,94.964,285808,4,81.95574,8
Holly Jolly Christmas (Instrumental Version),Matt Carlson,spotify:track:62WcsG8bXBKJPzKxBgDQ8n,0.645,0.132,0,-15.407,1,0.0978,0.962,0.905,0.133,0.633,136.15,140750,4,42.89542,6
Hong Kong Skyline,Hong Kong Atmosphere,spotify:track:4Dj3FMZMMBXCxNkJ25o2Ta,0.166,0.171,5,-27.129,0,0.0355,0.905,0.966,0.13,0.0377,70.005,234000,4,68.83026,9
Ooh La,The Kooks,spotify:track:6qWUtUtexTpwXJhCPFTxTr,0.544,0.874,10,-5.129,0,0.0813,0.0245,0.000199,0.125,0.779,150.934,211680,4,33.3698,10
"The Wind - From ""Sing"" Original Motion Picture Soundtrack",Yusuf / Cat Stevens,spotify:track:5qD9xGtes8gtSrPRF6qW48,0.769,0.258,2,-15.175,1,0.0418,0.923,0.0486,0.111,0.806,115.782,103813,4,30.78393,6
Santa Rosa,Trifonic,spotify:track:3xATEhxjTSArvaWteLLtZg,0.624,0.556,7,-7.53,0,0.0338,0.168,0.801,0.0988,0.292,130.106,373914,4,67.40515,14
Tripping On Banana Peels - Dub,An-Ten-Nae,spotify:track:3jxqneGPPTqhO7kBJ6klrf,0.768,0.542,2,-9.775,1,0.0452,0.000189,0.911,0.116,0.132,100.009,260200,4,31.52878,9
Easy Ridin,ohbliv,spotify:track:2wHb9VKBNPbuoO879hDTZM,0.666,0.721,8,-12.068,0,0.876,0.924,0,0.195,0.775,163.292,74958,4,44.26844,4
Crazy Train,Forever The Sickest Kids,spotify:track:3Cu3oyYH5Py5z5qKJy5waY,0.604,0.848,9,-5.446,1,0.0714,0.000743,0.000306,0.456,0.593,137.976,297293,4,31.40496,14
"Your Sister's Apartment, Brooklyn, 2014",Wes Leslie,spotify:track:5iHdPdn2CrG3RLz20Dv2SK,0.549,0.287,7,-10.476,1,0.031,0.923,0.000195,0.111,0.228,112.899,156375,5,16.26887,6
Bonnadisco,Eddie Meduza,spotify:track:49f9cxXAlgc0V6wL8rXRT7,0.77,0.654,7,-8.767,1,0.179,0.537,0,0.597,0.828,97.053,182827,4,36.19108,9
My Oh My,Punch Brothers,spotify:track:4BJR7M2REDNVdhpHDfBBU5,0.508,0.257,7,-9.767,0,0.0426,0.69,0.000145,0.176,0.23,159.612,258853,4,31.21442,9
Korpi Metal Riders,Blood Region,spotify:track:3LeJAt7zy9WtuxcON4mndi,0.506,0.955,4,-6.801,0,0.0893,5.64e-05,0.0228,0.0943,0.257,111.196,242116,4,35.17601,12
Ambulance,Robert Armani,spotify:track:7aln2KiNb9edOi2v0mdUAa,0.736,0.846,7,-5.84,1,0.104,0.0188,0.919,0.0656,0.799,132.098,211222,4,51.51212,10
Coleus Sanctus - Live,Powerwolf,spotify:track:1fNZMxICdcnpD6ps98mTaM,0.397,0.939,4,-4.868,1,0.207,0.00868,0,0.942,0.226,146.438,277093,4,15.86938,11
Thin Line - Prod. By Pete Rock,Reks,spotify:track:6bsrEQYJQh9k2o3vvZUR3H,0.628,0.858,2,-6.87,1,0.287,0.0149,0,0.413,0.409,92.587,202379,4,56.7005,12
Majesty - Instrumental,Rivers & Robots,spotify:track:3MxQ7kSEVluxLk5zTEe6lm,0.378,0.0403,7,-21.838,1,0.0358,0.989,0.872,0.113,0.21,135.085,130227,4,38.07524,7
Hell to Pay,Miracle Of Sound,spotify:track:7wzA2KgMuSIFXajk8lRoNd,0.585,0.942,6,-6.294,1,0.0665,0.000851,0.00865,0.23,0.274,102.537,195934,4,30.23777,10
T-shirt van Metallica - Live @ Graspop Metal Meeting '18,Fleddy Melculy,spotify:track:1CdYprGrbKNlhgFUX3nHTy,0.264,0.745,1,-5.651,1,0.147,0.00122,0.0308,0.927,0.22,173.038,292813,4,57.2554,14
The Distance,John Henriksson,spotify:track:0Dz5F370dENsaTc8TL9fK2,0.375,0.131,6,-19.125,1,0.033,0.946,0.936,0.111,0.0366,64.128,155515,4,33.56541,6
Don’t Trip,Flosstradamus,spotify:track:2BADdGDjA80P2UL1aJpyYA,0.718,0.941,5,-3.675,0,0.418,0.016,0.000128,0.467,0.549,145.068,178995,4,27.55357,11
Vampire Dub,Doctor P,spotify:track:0biS9SfM0EQqoKGY7zdyNl,0.662,0.738,11,-8.434,0,0.0533,0.000502,0.00125,0.477,0.451,139.986,321153,4,41.62612,13
L'aventure la voilà,Mon Cote Punk,spotify:track:75x5c1PIlEIASOJSt7MVMk,0.476,0.868,0,-5.506,1,0.356,0.101,1.89e-05,0.0857,0.643,162.048,234187,4,107.88764,7
A New Beginning,Alexandre Desplat,spotify:track:3wI1iRjhNoGWAwXswtXUcS,0.171,0.0253,3,-29.88,1,0.0465,0.391,0.827,0.118,0.0366,116.105,99240,4,34.67464,6
"Disciples Of The Watch - Live @ Paramount Theatre, Huntington, New York",Testament,spotify:track:3FAHRD8YMqwOyrm9OYsmtY,0.165,0.977,1,-8.826,1,0.133,5.52e-05,0.54,0.879,0.0522,96.78,449493,4,76.95248,17
Where You Once Were,Roger Eno,spotify:track:1dxemykGfzkJBJzNLqDKCv,0.581,0.00427,0,-23.243,1,0.053,0.995,0.976,0.113,0.195,134.24,221300,4,31.80025,10
Meet Billy - Live,Genetic Control,spotify:track:5P8aqn5Nd9yksSTCrI7ext,0.28,0.9,3,-8.375,0,0.0554,0.000106,1.07e-06,0.474,0.49,95.092,259520,4,27.86171,12
Metal Glo - Luca Lozano + Mr. Ho Remix,Roza Terenzi,spotify:track:1UOm9cnptHHi7YvkSUrpuA,0.795,0.903,0,-8.295,0,0.047,0.000605,0.911,0.149,0.468,127.999,431475,4,61.14399,12
Antichrist Assault,Blasfemia,spotify:track:1mloDx6BNYV8LMOe3iI4yA,0.235,0.966,8,-5.972,1,0.168,2.13e-05,0.926,0.401,0.198,100.212,265925,4,79.48812,11
Hey Hey - Mousse T.'s House Masters Re-Rub,Dennis Ferrer,spotify:track:0amENIBedIfsebJmIjGUJU,0.898,0.601,1,-6.944,1,0.0564,0.00659,0.0228,0.0503,0.428,125.998,441992,4,133.37117,12
Ca gratte,Mon Cote Punk,spotify:track:2yRjogfQssv839JNaT4772,0.537,0.719,7,-5.729,1,0.212,0.564,0,0.0662,0.762,146.887,244400,1,33.34466,12
Fresh Squeezed,Duncan Fellows,spotify:track:3W3YJYPXgzGeb6l8DnKLmY,0.447,0.743,0,-5.773,1,0.03,0.115,0.00939,0.269,0.542,109.529,209987,4,36.68032,13
La Voix Du Corps - Deep Beats Mix,Area 42,spotify:track:3iGPuAcuA06vvSnFVHvcQj,0.89,0.641,1,-10.766,1,0.141,0.13,0.00136,0.0714,0.442,119.961,213500,4,30.50348,9
Underbart,The 2 Inversions,spotify:track:7JNSH4PQVgd3BMrEyfXXsO,0.188,0.139,10,-21.075,1,0.0415,0.985,0.768,0.104,0.0367,101.173,144105,4,29.05781,8
It’s Only (feat. Zyra) - ODESZA VIP Remix,ODESZA,spotify:track:2XyNLoEWc4IDt9OVzXZUXl,0.596,0.882,2,-5.279,1,0.0296,2.58e-05,0.457,0.0421,0.109,119.999,240440,4,17.91056,11
Blind Trust - Original Mix,Cabaret Nocturne,spotify:track:66klyEVI63jTTqDd8wJx5s,0.74,0.671,8,-9.343,1,0.0451,0.00111,0.799,0.277,0.264,111.989,408446,4,34.56387,11
Forlorn End of the Funeral,Anthelion,spotify:track:4BLBIhoTnaTkESlG1j93vm,0.412,0.979,6,-4.632,0,0.145,5.86e-06,0.809,0.0549,0.195,139.993,305853,4,18.53913,16
Punk Rock's Not Dead,Darkbuster,spotify:track:74ZmjKNo1jckX7nTdEYvQm,0.597,0.923,9,-3.092,1,0.037,0.000516,0.209,0.0821,0.89,123.895,149150,4,32.52424,6
I Will Go Sailing No More - Instrumental,Fred Mollin,spotify:track:1h5L8mEkQxGzQTy0EmIfYa,0.578,0.411,7,-12.503,1,0.0522,0.986,0.116,0.221,0.936,143.629,78787,4,21.57052,3
Coretta's Beat,Marc Mac,spotify:track:3xWgEIGat6IVLUZWN2aUbQ,0.662,0.594,6,-6.386,0,0.11,0.0037,0.965,0.308,0.96,179.972,141173,4,22.87039,9
Tarpeian Rock,Protomartyr,spotify:track:6lFidcATaZwKp00xLFjfxW,0.475,0.96,5,-6.95,1,0.0648,0.0162,0.345,0.231,0.663,134.608,122520,4,51.70153,4
Backstab,Showoff,spotify:track:0mv4qFHgDa6FZEZDRs64Ut,0.459,0.887,4,-7.997,1,0.0644,0.00285,0.000134,0.431,0.739,110.0,146867,4,45.10106,7
What Have You Done To Your Face?,Marcella and The Forget Me Nots,spotify:track:12Oy2jo80IlrfM5oRyfmpJ,0.453,0.376,2,-8.386,1,0.0282,0.361,3.11e-05,0.438,0.321,101.19,227813,3,30.10431,12
Myth,Beach House,spotify:track:5UFt0wpIRFSYTIPjZny4u9,0.448,0.733,3,-6.238,1,0.0292,0.0369,0.0425,0.169,0.407,142.008,258653,4,31.50008,10
Red Lines of Obsession,The Modern Age Slavery,spotify:track:5213uXUJp4qyRFHcKAGpAi,0.521,0.997,4,-1.891,0,0.196,0.000113,1.42e-05,0.602,0.0536,114.993,162267,4,36.30042,7
Metal on Skin,Endtime Odyssey,spotify:track:75320TnKme8G6ptAWiNpGg,0.219,0.751,4,-9.635,0,0.0647,0.00121,0.135,0.495,0.12,119.816,707917,3,28.137,30
Funk Step Closer!,Sparkly Night,spotify:track:27dgu5wK9BpsHzlgCU2Rro,0.677,0.966,9,-5.246,1,0.329,0.048,0.102,0.111,0.838,122.079,228811,4,30.17873,8
Mc Koringa -Trilha Sonora - Remixed - DJ Wagner Santos,MC Koringa,spotify:track:6mNcDVRg9HhPANdH0za5wV,0.81,0.688,11,-7.57,0,0.0716,0.233,7.11e-05,0.111,0.96,131.991,249591,4,27.38447,11
Full Metal,Myth Syzer,spotify:track:5I9zBXkW9Bb6IsxIiL0YEE,0.7,0.402,9,-9.052,0,0.0295,0.478,0.000537,0.149,0.395,119.976,222347,4,25.66545,10
Necromania,Electric Wizard,spotify:track:0Ux9oUYVJBa2eFBX9y3JgE,0.37,0.812,4,-6.952,0,0.0494,2.51e-05,0.775,0.0827,0.399,121.425,374397,4,29.67206,18
If You Come Back (Aerocity Rework),Aerocity,spotify:track:7CgMevmCBwaGAEjXtvaj0e,0.215,0.311,4,-12.345,0,0.033,0.383,0.785,0.187,0.0332,144.989,271015,4,43.05664,8
Soapy,Naira Marley,spotify:track:67Ar5yu8mH1rOVInvnsG0U,0.9,0.806,1,-4.816,1,0.246,0.159,0.00971,0.0811,0.671,123.038,174043,4,62.95402,8
"After The Storm (feat. Tyler, The Creator & Bootsy Collins) - Pete Rock Remix",Kali Uchis,spotify:track:1aKzgL3nsei4Idwi8H9Zts,0.695,0.687,9,-9.075,1,0.0728,0.0024,0.0181,0.174,0.786,159.03,225027,4,53.24196,11
Kitch You So Sweet,Lord Kitchener,spotify:track:1ZV79lxdSLUDwqXwOAfl2I,0.604,0.408,11,-15.156,1,0.0671,0.958,0.0422,0.2,0.861,156.879,246267,4,38.96751,12
"Preludes arranged for Orchestra, Book I L. 117: No. 10 La cathédrale engloutie (Arr. Colin Matthews)",Colin Matthews,spotify:track:1gbxETaP5ZEZb7mqmTHlUe,0.138,0.0272,0,-26.334,1,0.0374,0.928,0.887,0.115,0.0367,74.544,517720,4,37.40986,21
Mule Skinner Blues (Blue Yodel #8),Bill Monroe & His Blue Grass Boys,spotify:track:5yCDZ1nxkdd8GOkU3rncjR,0.511,0.469,7,-9.713,1,0.0332,0.702,0.073,0.208,0.584,121.307,161627,4,27.70608,8
Jack the Bear,Duke Ellington,spotify:track:2Sg3qUH02hlzKchItbq389,0.533,0.28,1,-12.809,1,0.0653,0.466,9.83e-05,0.344,0.61,78.352,199413,4,49.66181,7
A Burning Cinder,Jungle Rot,spotify:track:2cOsKr0x1DgjUqZNKmZ0SP,0.507,0.998,7,-4.321,1,0.126,6.12e-05,0.0105,0.292,0.131,103.488,249733,4,21.21146,14
Murky,Dj Spinna,spotify:track:0qwT4wJ6YyJ3TonzqrXrXZ,0.564,0.644,7,-9.445,1,0.0459,0.00573,0.879,0.0693,0.733,181.791,120869,4,32.07252,7
sunny,j'san,spotify:track:0cZcOtDqLaavK7LowhTBsa,0.811,0.429,0,-11.503,1,0.0789,0.468,0.607,0.109,0.646,138.027,139130,4,30.02392,8
Par Avion (Ambient),The American Dollar,spotify:track:0UyLRWZleUOzC7X1L3DSgs,0.0974,0.262,0,-15.815,1,0.0421,0.572,0.948,0.125,0.078,77.729,225082,4,19.04869,13
Money & Dancehall,Shatta Wale,spotify:track:1fwxD4IjJT6yNQXYr9xgip,0.814,0.776,0,-3.999,0,0.209,0.412,0,0.102,0.689,109.796,184943,4,20.47384,11
Peace To All Freaks,of Montreal,spotify:track:7mXQwMil4c1MmmRgk8pFeN,0.524,0.871,4,-5.402,1,0.0336,0.0163,3e-05,0.0804,0.84,189.006,284864,4,37.74172,12
1 Time,Jeezy,spotify:track:2kU6CvgKLj0uaaRBeCxgKF,0.708,0.883,5,-3.533,0,0.231,0.0071,0,0.811,0.74,81.755,229520,4,53.69496,8
Decoy,Sybreed,spotify:track:1QaufBypm629L75nZSwyas,0.494,0.982,10,-4.737,0,0.084,1.93e-05,0.0109,0.315,0.504,100.045,307147,4,78.87903,16
Bond of Blood,Grand Magus,spotify:track:4tJ5v2BOJhJpcgqOXnHNVL,0.471,0.951,8,-6.836,1,0.045,0.000164,0.000131,0.293,0.385,103.489,285467,3,31.19914,15
"Naturally Born (feat. Big Noyd, Large Professor & Kool G Rap) - Instrumental",Ayatollah,spotify:track:6sBSs6kP10ucrVjvPIaVFb,0.488,0.865,7,-7.54,1,0.1,0.000197,0.0286,0.361,0.551,178.2,259336,4,60.59152,11
Presto in C Major,Arnold Schoenberg,spotify:track:4rCjX8MpATh0rxtuPry563,0.41,0.0892,0,-20.308,1,0.0551,0.929,0.367,0.375,0.389,78.749,391480,4,43.74081,18
Christraping Black Metal,Benighted,spotify:track:0Mkodqoyd6LZN2cF0wg4PF,0.429,0.988,4,-2.923,0,0.0881,6.48e-06,0.793,0.296,0.0581,120.134,186931,4,37.76818,7
The Way,Zack Hemsey,spotify:track:3JnQth6rdt2s9PXtHQMW1E,0.251,0.446,5,-11.942,0,0.049,0.043,0.933,0.0906,0.114,123.415,426267,4,41.36312,9
Folk Hero Schtick - Live,Yeasayer,spotify:track:4EhjCPvB5Ld1sKotjzSarp,0.584,0.935,0,-4.238,1,0.0589,0.247,0.000929,0.687,0.531,119.97,367440,4,38.05573,12
"Tamizhi - From ""Tamizhi""",Hiphop Tamizha,spotify:track:1jCKAMsvvLowhwmrI1aNsz,0.521,0.9,3,-6.358,1,0.0623,0.0187,0,0.164,0.416,140.044,294961,4,27.90193,13
Kobrasmile,Barrio Jazz Gang,spotify:track:5LZz2RfxDxIbE470ZqTPcw,0.862,0.676,0,-9.899,1,0.0439,0.378,0.561,0.112,0.909,121.993,243592,4,51.99382,11
