Track	Artist	URI	danceability	energy	key	loudness	mode	speechiness	acousticness	instrumentalness	liveness	valence	tempo	duration_ms	time_signature	chorusHit	sections
Stone Cold Yesterday	The Connells	spotify:track:56WXMq4aLSWMCTnQawOJ8I	0.346	0.838	10	-8.358	1	0.0351	0.000184	0.456	0.156	0.65	167.257	237400	4	30.8293	14	0
Since I Found My Baby	Cornelius Brothers & Sister Rose	spotify:track:7ioli04BC5rpLV8Eovt4Rb	0.532	0.502	6	-11.932	0	0.0245	0.304	0	0.161	0.783	85.343	220867	4	29.0685	10	0
Midnight Confessions - Single Version	The Grass Roots	spotify:track:7zAwAehFCw22pavwKME3V8	0.696	0.615	6	-11.356	1	0.0393	0.00514	3.7e-05	0.0766	0.839	134.481	167000	4	43.1737	5	0
Sincerely	The Moonglows	spotify:track:7oPG2EgYDp8nuVO4FTbUgO	0.403	0.186	3	-12.356	1	0.0343	0.77	0	0.114	0.399	82.181	192227	4	56.53941	7	0
Mighty K.C.	For Squirrels	spotify:track:1abDkawNR5aFFw3gGTBkb8	0.333	0.712	7	-6.738	1	0.0352	0.205	2.51e-05	0.106	0.39	122.427	336596	4	23.45344	12	0
Detachable Penis	King Missile	spotify:track:7wXPymdFwPwxd6pwt267Tx	0.693	0.767	2	-8.639	1	0.0329	0.0513	0.00279	0.0278	0.822	111.421	203240	4	74.76328	9	0
Tea For Two	Blossom Dearie	spotify:track:0Bbm9kxgXwTEnU96yuMrIX	0.428	0.0155	10	-25.889	0	0.0382	0.969	4.4e-06	0.135	0.163	97.372	201293	4	21.7126	12	0
I'm With You All the Way	The Tremeloes	spotify:track:5XjHdVxktBcB5ezCKXZNmG	0.423	0.796	2	-5.357	1	0.0285	0.152	0	0.0906	0.648	113.117	167320	4	27.75859	8	0
Jam	Michael Jackson	spotify:track:2EI8uljBPaI23VUr2tv4eS	0.884	0.96	2	-4.613	1	0.0721	0.0487	0.0228	0.271	0.617	116.273	338173	4	49.14784	17	1
Almost Home	Mary Chapin Carpenter	spotify:track:2b3N8Hr0VqxfcOyjSIGUHk	0.622	0.747	10	-4.479	1	0.0276	0.0749	0	0.0273	0.51	95.52	277067	4	40.70013	13	1
Slow Dance (Hey Mr. DJ)	R. Kelly & Public Announcement	spotify:track:5glXpXx8GiA8e045JKS4eP	0.742	0.619	10	-4.149	0	0.0302	0.101	0	0.122	0.622	119.879	303093	4	34.26654	13	1
Genie in a Bottle	Christina Aguilera	spotify:track:6onLnWywmbSnXDFPVY1mM6	0.633	0.792	1	-6.968	1	0.149	0.185	0.000185	0.152	0.918	175.795	217133	4	24.58233	11	0
The Ballad Of Jayne	L.A. Guns	spotify:track:0gTEvnqaTPmrDvzbKZtQuw	0.474	0.369	6	-14.216	1	0.0296	0.0291	5.86e-05	0.128	0.156	61.207	274107	4	41.1811	10	1
Night Crawler	Judas Priest	spotify:track:0MU1TyyAbuoXLGiQBgW9CI	0.481	0.981	6	-6.456	0	0.143	0.000148	0.0555	0.144	0.102	97.106	344360	4	24.52249	15	0
When I Hear My Name	The White Stripes	spotify:track:3B0S4XmiadPPR7b9vbv5ey	0.345	0.918	11	-2.243	1	0.268	0.326	0.00516	0.0919	0.406	150.545	114360	4	16.69416	6	0
Moody	ESG	spotify:track:5BeZELzAySW7mN4aHswS5I	0.827	0.323	6	-18.449	0	0.104	4.73e-05	0.564	0.0748	0.357	122.813	169645	4	53.06125	6	0
Hey Freak	Bob Hocko	spotify:track:1uC45GgdWjkP3sTH5MLkvI	0.545	0.836	2	-3.771	1	0.0579	0.00144	0.00913	0.196	0.842	123.41	140173	4	41.42905	8	0
Believe	Lenny Kravitz	spotify:track:44GRhOEpslmtULLztdec4m	0.499	0.594	9	-6.328	0	0.0255	0.00866	0.056	0.107	0.171	78.995	295067	4	39.48497	13	1
I Depend On You	Two Tons Of Fun	spotify:track:6JQCT9EdDCSyInxpws2JzX	0.698	0.963	4	-9.096	0	0.0479	0.152	0.466	0.113	0.35	117.087	342827	4	31.8812	17	0
Black No. 1 (Little Miss Scare -All)	Type O Negative	spotify:track:710B9xFjNOisQtKtppZE9p	0.348	0.7	4	-8.885	1	0.0611	0.0397	0.00228	0.106	0.416	93.614	675653	4	72.60215	25	0
I Like London In The Rain	Blossom Dearie	spotify:track:6F8BV73aCpz8uNVY4qw2lb	0.613	0.681	1	-11.221	1	0.0529	0.0513	0.0062	0.0823	0.724	92.673	158293	4	27.02622	6	0
Fortunate	Maxwell	spotify:track:0atAqF01mqwYOOfXVHu51F	0.738	0.357	10	-9.081	0	0.0593	0.116	1.51e-06	0.26	0.34	126.143	299200	4	34.76084	10	1
California Dreamin'	The Mamas & The Papas	spotify:track:7BsD3xcEhgTmc4zegwbkHj	0.554	0.69	1	-10.245	0	0.0346	0.627	0	0.0688	0.558	112.749	159333	4	53.09241	7	0
Christmas Love	Minnie Riperton	spotify:track:6w2DcjScx0yCLoPCSOE9kU	0.389	0.701	10	-6.122	1	0.0344	0.651	0	0.305	0.636	102.328	191400	4	22.0398	11	0
Always In My Heart	Tevin Campbell	spotify:track:2CD8UvBi01dwnriCM8TivL	0.713	0.677	6	-6.761	1	0.0253	0.0282	5.99e-05	0.144	0.522	124.152	338732	4	59.83312	13	1
Gold Diggin' Girls	MC Nas-D & DJ Fred	spotify:track:1Dg3sxXoz7q1MxjbhngnUT	0.899	0.667	11	-4.603	0	0.201	0.00276	4.05e-06	0.112	0.754	138.031	261600	4	32.90832	11	1
I Don't Want To Lose Your Love	B Angie B	spotify:track:1mbtkaYpvmwnUAIWi1p4br	0.698	0.831	1	-3.999	1	0.0394	0.00159	0.00197	0.297	0.32	124.937	269573	4	35.92579	12	1
Window Pane	The Real People	spotify:track:4fTTE6XEtcV8kTOqw6oSmq	0.56	0.936	0	-3.992	1	0.0407	0.00107	0.000493	0.254	0.735	103.411	216293	4	69.04058	9	0
Nights In White Satin - Single Version	The Moody Blues	spotify:track:6nNFXUIBSRC7yfNZwDlYrV	0.21	0.346	4	-12.069	0	0.0299	0.252	0.336	0.247	0.22	79.026	265627	4	48.81477	12	0
Mystic Brew	Ronnie Foster	spotify:track:3NQi07SXRVAjLTkxhOkk2N	0.6	0.34	1	-15.907	1	0.0285	0.719	0.864	0.141	0.57	114.319	254267	4	20.50641	10	0
Smack My Bitch Up	The Prodigy	spotify:track:3tehrxZR8eaANHov4cEctL	0.607	0.993	10	-4.511	0	0.148	0.00314	0.593	0.112	0.229	136.208	342733	4	22.04457	12	1
The New Pollution	Beck	spotify:track:4t5tAOTFUfb2FhHnnapWlB	0.677	0.804	1	-6.724	1	0.0295	0.0635	0.0761	0.328	0.854	132.08	219600	4	30.67426	13	1
C'est si bon	Eartha Kitt	spotify:track:07UjFjAVwQ5b3jWCWS4Etd	0.525	0.395	5	-11.025	0	0.0768	0.637	0	0.0866	0.493	76.215	177000	4	63.04171	6	0
I Fought Piranhas	The White Stripes	spotify:track:0E80DphrZL3GWYozIIofX6	0.552	0.546	11	-6.385	1	0.041	0.846	0.0285	0.16	0.323	128.752	187440	4	41.91326	8	0
Violently Happy	BjÃÂÃÂÃÂÃÂ¶rk	spotify:track:1oyRhrmdRoJj0rUe7b22FS	0.69	0.603	7	-14.367	1	0.0493	0.237	0.00501	0.129	0.246	120.335	299173	4	47.88732	10	0
Out Of Tears	The Rolling Stones	spotify:track:3mP4j0qZkutkxDN4zgbtnA	0.388	0.472	2	-7.121	1	0.0285	0.378	0.000934	0.135	0.137	144.354	327600	4	69.58485	9	1
Contaigious	The Strikers	spotify:track:1Dm163naO9giWajZvrZou6	0.766	0.661	7	-12.179	0	0.055	0.0375	0.00496	0.57	0.918	111.386	397827	4	61.78689	16	0
Miss Fay Regrets	The Pretty Things	spotify:track:1i6Gormy4zgy4HI06MxvMi	0.566	0.573	9	-7.858	0	0.0294	0.109	0	0.117	0.753	144.383	204960	4	64.60907	9	0
The Riviera	Blossom Dearie	spotify:track:33EeZ5SZGrwPAFW1kNgnDH	0.612	0.158	0	-17.153	1	0.0858	0.897	2.14e-06	0.112	0.425	124.466	228493	4	32.46157	12	0
Bad Reputation	Freedy Johnston	spotify:track:5aNAOwr2QoRbvyRG7ZVrhf	0.608	0.677	4	-9.951	0	0.0246	0.0058	0.000537	0.266	0.787	114.046	248560	4	42.90858	11	1
No Mistakes	Patty Smyth	spotify:track:1Ak9nTnQiO4o6CdNWhk7gq	0.691	0.6	9	-9.015	1	0.026	0.0364	0	0.174	0.518	111.366	323427	4	49.76024	12	1
Hip Hop Ride	Da Youngsta's	spotify:track:2MYP61a4O2CcM9tEYwM0gf	0.788	0.589	1	-8.996	1	0.0909	0.00021	0.00124	0.0665	0.486	96.969	259933	4	47.88808	10	1
Made Up My Mind	SaFire	spotify:track:14evcB9pIStazKsge52O8o	0.698	0.804	3	-10.383	0	0.0646	0.173	0.00581	0.649	0.745	118.708	287800	4	17.92581	14	1
Josey	Deep Blue Something	spotify:track:3uuf4C2kbmb4PYGZEmupIG	0.48	0.933	7	-7.345	1	0.0786	0.0834	0.0165	0.0654	0.406	182.003	246933	4	42.895	6	0
Molly Mae - Unreleased Version	Johnny Maestro	spotify:track:0KXkd2tiVH5riTwKxLU5i6	0.539	0.158	10	-15.19	1	0.0386	0.899	0	0.348	0.431	103.524	198613	3	24.25419	8	0
Cecilia	Simon & Garfunkel	spotify:track:3fXaVIXlG8Eu7Xq9xa8tw2	0.757	0.859	4	-9.621	0	0.0347	0.407	1.29e-05	0.133	0.954	102.758	174667	4	31.07137	8	0
Stay The Night	IMx	spotify:track:15YtixaZ1VgE3fPfXahlzD	0.585	0.709	11	-5.604	1	0.0611	0.0111	0	0.202	0.726	183.22	219467	4	54.70426	8	1
Dee Tour	Karen Young	spotify:track:20OV3COMIypdLOqywOidu5	0.714	0.336	1	-16.345	1	0.0672	0.191	0.428	0.122	0.677	106.573	230893	4	23.68503	10	0
Leader Of The Pack	The Shangri-Las	spotify:track:6O5PIO5pAWxdoxvaUFQ02G	0.423	0.55	0	-8.738	1	0.0975	0.708	0	0.682	0.313	119.702	171333	4	58.70309	8	0
Sweetness And Light	Lush	spotify:track:577LINEVunl9HDxC4vxuAx	0.454	0.795	4	-11.349	1	0.0481	0.319	0.817	0.121	0.37	109.953	321840	4	36.53133	7	0
The Real Thang	Narada Michael Walden	spotify:track:5V3yltFfcJP81BP9Lr1ZXH	0.661	0.855	10	-6.178	1	0.0526	0.196	0.0343	0.168	0.901	123.516	334573	4	33.34764	12	0
L.A. Woman	Billy Idol	spotify:track:4I2GdvjRKP5KbTUn43dPsK	0.389	0.936	2	-5.649	1	0.0476	0.0511	0.00171	0.0745	0.58	179.17	330600	4	19.43725	16	1
He Didn't Have To Be	Brad Paisley	spotify:track:1LONTBZZRxDVx4wEvdcCLd	0.476	0.443	9	-7.563	1	0.0282	0.105	7.97e-06	0.123	0.165	72.888	282227	4	39.81799	12	1
Faded Pictures	Case & Joe	spotify:track:1CAw3ethNuSDPf3E7luSFF	0.705	0.511	6	-7.422	0	0.202	0.125	1.72e-06	0.153	0.581	82.011	229773	4	48.31709	10	1
Music Makes Me High	Lost Boyz	spotify:track:7MAUQy99aM2AutCLYPj2Cb	0.841	0.599	1	-3.121	1	0.161	0.0029	0	0.296	0.56	94.145	270973	4	69.72236	11	1
Feel the Pain	Dinosaur Jr.	spotify:track:28c4nfBHdb3xviamRCEsIe	0.34	0.804	0	-8.355	1	0.0516	0.00331	0.0191	0.0727	0.854	131.5	259600	4	62.93948	9	0
Bow Wow Wow	Funkdoobiest	spotify:track:3IIcde6RoSqbDloQaDzoK2	0.899	0.525	11	-11.498	1	0.141	0.023	0.688	0.108	0.696	102.962	253144	4	33.36369	9	1
Willy the Wandering Gypsy and Me	Billy Joe Shaver	spotify:track:3VpO5EiRR22vBKJwTHIBMp	0.585	0.106	11	-21.089	1	0.0366	0.911	0.000418	0.155	0.585	146.981	149733	3	28.96533	10	0
You Can't Play With My Yo-Yo	Yo-Yo Featuring Ice Cube	spotify:track:7yFVwzeawvaoysd2fyCR8t	0.739	0.758	9	-6.128	0	0.217	0.0999	0	0.0781	0.765	96.717	304667	4	36.34482	10	1
Macarena Christmas	Los Del Rio	spotify:track:5gC7cwZNKqaNLlvHlLjjqE	0.701	0.559	1	-9.577	1	0.0483	0.00312	0.0029	0.392	0.488	103.222	253267	4	47.5935	11	1
Back To The Hotel	N2Deep	spotify:track:47ukoPgAExwBp64F2gQlv2	0.69	0.38	9	-12.845	1	0.0609	0.000168	0.000533	0.136	0.305	201.697	304280	4	31.36905	14	1
Got Your Money	Ol' Dirty Bastard Featuring Kelis	spotify:track:6YYd5MLpu45J0uLrMdivF7	0.934	0.459	1	-7.654	1	0.189	0.0516	0	0.222	0.697	103.04	239547	4	38.01367	12	1
Stay (Faraway, So Close!)	U2	spotify:track:1E1ylgIWTW2yE0glywYLb6	0.561	0.51	8	-12.175	1	0.0258	0.186	0.0575	0.0674	0.719	94.079	298427	4	33.20494	16	1
All I See	A+	spotify:track:4bwT7ZhzMLdzzmWj5NOyuO	0.742	0.552	5	-8.859	0	0.243	0.0993	0	0.379	0.617	90.018	264733	4	21.57619	10	1
Voices	Vangelis	spotify:track:2pgjiHXeXRTqXxabugZoLD	0.517	0.647	8	-11.96	1	0.0376	0.124	0.725	0.177	0.254	115.017	421293	4	23.37067	17	0
I Know Where It's At	All Saints	spotify:track:4pGGt0NM4C8GuoaeN6L3Hq	0.684	0.737	6	-7.068	1	0.053	0.0221	3.85e-06	0.154	0.712	97.472	293733	4	40.2023	11	1
Helpless	Sugar	spotify:track:2V6J6aswk9GVgtIkIAq41b	0.413	0.98	7	-4.397	0	0.0613	0.00215	0.000297	0.367	0.188	124.661	185653	4	42.34634	8	0
Get Together	Big Mountain	spotify:track:7Jivh0vTRGrCVOz55GDYJ4	0.68	0.914	0	-7.392	1	0.0418	0.0529	0.00493	0.226	0.879	97.055	303133	4	53.04789	13	1
Too Many Fish In The Sea - Single Version	The Marvelettes	spotify:track:6NcyI4rN4tCETBWnABr9NK	0.627	0.727	0	-8.718	1	0.0319	0.309	0	0.149	0.906	90.274	147413	4	24.11188	8	0
Things Got To Get Better (Get Together)	Marva Whitney	spotify:track:3KwQzFIMZu7NDAT2f34yeP	0.862	0.625	5	-11.175	1	0.0511	0.272	0.00244	0.0284	0.966	124.248	215800	4	30.83144	10	0
Guerrilla Radio	Rage Against The Machine	spotify:track:1wsRitfRRtWyEapl0q22o8	0.599	0.957	11	-5.764	1	0.188	0.0129	7.06e-05	0.155	0.489	103.68	206200	4	39.01876	10	1
Blessed	Elton John	spotify:track:7cBikvmY2ZYM0eQlQGOwQu	0.601	0.412	5	-11.963	1	0.0361	0.147	0.00585	0.263	0.464	204.064	300733	4	34.81211	18	1
Try Me	James Brown	spotify:track:7tql8W81VbjJGDi684npNA	0.68	0.241	0	-13.868	1	0.0305	0.907	0	0.273	0.638	101.538	151627	3	64.85383	7	0
Don't Wanna Fall In Love	Jane Child	spotify:track:6eozUVzr02EXMji1vuxgiP	0.708	0.681	1	-11.226	1	0.0422	0.0152	3.43e-05	0.0373	0.814	111.574	247840	4	39.62152	9	1
A Day In My Life (Without You)	Lisette Melendez	spotify:track:0p0BTRnRU4QWvXNn0xS0WM	0.606	0.947	6	-4.446	0	0.0371	0.000874	0.314	0.0514	0.789	119.104	235040	4	32.79508	11	1
Check	zebrahead	spotify:track:4NAm3aWUkQlQcAll13HVEt	0.548	0.949	0	-6.58	1	0.0782	0.000222	2.13e-05	0.102	0.783	134.075	145733	4	37.43561	8	0
It's All Been Done	Barenaked Ladies	spotify:track:1VBRdl1sT4DGckQaTzKEB9	0.521	0.919	2	-3.146	1	0.0475	0.000173	0.00218	0.301	0.746	131.726	206000	4	46.35335	12	1
Erase / Rewind	The Cardigans	spotify:track:2UY4BdOZ7Ncfke96BBUTzM	0.732	0.681	11	-7.103	0	0.0317	0.00145	0.00112	0.11	0.699	103.72	215760	4	28.68056	7	0
Daysleeper	R.E.M.	spotify:track:7chTzkbpS16xJqyhJWQlmt	0.322	0.394	0	-9.563	1	0.0345	0.172	2.12e-06	0.0869	0.0883	113.973	219600	4	33.74254	8	1
Dead After Midnight	Demented Are Go	spotify:track:75sImmPUD1wHZ2Y4KVSz72	0.163	0.942	11	-4.19	0	0.0721	1.47e-05	0.00121	0.124	0.231	131.564	210733	3	50.81376	8	0
The Boys Are Back In Town	Thin Lizzy	spotify:track:4QEbXYWpDDWHzXNINdZlzW	0.36	0.851	8	-5.542	1	0.0838	0.252	3.77e-06	0.0802	0.683	79.39	263827	4	49.072	12	0
Attack Me With You Love - Original 12" Club Mix	Cameo	spotify:track:1DtpSq0M6eqIwXtVkunZCJ	0.841	0.562	7	-8.832	1	0.0708	0.0189	0.0039	0.0399	0.846	106.724	391800	4	28.36316	18	0
Magic Carpet Ride	The Mighty Dub Katz	spotify:track:4bVqQy9NOtwLjHIWlK7rW5	0.852	0.937	6	-5.961	0	0.0465	0.00437	0.923	0.122	0.847	128.693	487947	4	31.82037	17	1
Prelude	Vangelis	spotify:track:5DmruZakADX1JhSPZlijNz	0.164	0.0512	6	-24.271	0	0.0339	0.96	0.929	0.132	0.0364	82.591	265000	4	54.40857	12	0
En avril ÃÂÃÂÃÂÃÂ  Paris	Charles Trenet	spotify:track:69wlvWhR1yB5riAQyvLZ88	0.291	0.281	11	-12.268	1	0.0411	0.978	0.000133	0.136	0.219	95.445	172067	4	31.97512	8	0
Salvation	Rancid	spotify:track:6b769E9sQf0kZTILVjSDaH	0.47	0.895	9	-8.083	1	0.0476	0.0039	5.45e-05	0.296	0.877	141.951	173103	4	70.40286	7	0
Back To Life	Soul II Soul	spotify:track:7vvRkLPIvfjjmCIqNxBuEZ	0.817	0.485	7	-11.659	1	0.143	0.0525	0.00021	0.0391	0.672	100.978	228267	4	48.97966	10	1
Chain Me To The Beat - Danny Tenaglia Radio Edit	Soul VeritÃÂÃÂÃÂÃÂ©	spotify:track:2CTQSvMawHWIYSc9RFd7rV	0.642	0.841	2	-8.446	1	0.0461	0.000321	0.357	0.144	0.739	119.777	250480	4	33.66415	14	0
Sweetest Thing	U2	spotify:track:7ndGFo9nZ108KPgXtfYWCe	0.524	0.641	0	-8.967	1	0.0497	0.0437	2.78e-05	0.159	0.482	141.65	184543	4	46.24419	9	1
PU55YFOOT1N'	Brainiac	spotify:track:62G3lblyETzW4zSO8cotat	0.503	0.958	6	-7.799	0	0.086	0.0149	0.0423	0.315	0.434	140.181	156827	4	91.67435	6	0
The Little Old Lady from Paddington	The Looney Tunes	spotify:track:4gIlpzynAsvRHFUaPalgYF	0.235	0.784	9	-10.174	1	0.0373	0.453	0.876	0.146	0.676	166.617	138973	4	22.98946	8	0
Trains Across The Sea	Silver Jews	spotify:track:53vYBUebsatEzuRgJ37i8c	0.491	0.484	0	-12.45	1	0.0325	0.478	0.388	0.108	0.381	133.566	195173	4	21.36428	7	0
CorazÃÂÃÂÃÂÃÂ³n Gitano	Nicola Di Bari	spotify:track:2Romw11EoDzDpg9lvRejU1	0.625	0.403	0	-13.355	1	0.0265	0.475	0	0.203	0.459	107.144	194467	4	33.47385	9	0
El Greco: Movement I	Vangelis	spotify:track:1KfxOzJcO3bAX1AGpMQqlG	0.0614	0.0901	7	-21.142	1	0.0431	0.837	0.924	0.0968	0.0345	62.718	604827	3	143.40981	23	0
Red Light	Deep Blue Something	spotify:track:2Vpixe8tv2OQMGZlC6UeQy	0.468	0.931	2	-5.594	1	0.0444	0.00144	0.00483	0.218	0.681	173.054	244627	4	46.40796	10	0
Burden In My Hand	Soundgarden	spotify:track:1iArQTuOzxvrtniGmkyy92	0.319	0.803	10	-8.928	1	0.0394	0.00534	0.0126	0.177	0.589	183.031	290107	4	40.42637	12	0
Photograph	The Verve Pipe	spotify:track:4qRy7TYFcWEMx5jF0rREld	0.451	0.741	2	-6.615	1	0.0478	0.00147	0.00846	0.119	0.33	167.857	295933	4	46.50665	11	0
Rainbow	Bobby Callender	spotify:track:0dlA1UuWQMR9Ul6fnEfHIF	0.413	0.318	0	-13.535	1	0.0592	0.896	0.0231	0.114	0.257	116.874	169533	3	40.21153	9	0
Sweet On U	Lo-Key?	spotify:track:48z9CEN9Cgdy1w22i8kbnH	0.723	0.699	1	-8.369	1	0.07	0.0505	0	0.136	0.66	90.206	380867	4	21.97928	13	1
The Grand Tour	Aaron Neville	spotify:track:2Gq4nzbV9bDcwfqChVJSnA	0.567	0.298	9	-13.626	1	0.0332	0.461	0	0.0794	0.469	87.675	202400	4	29.8979	11	1
Diamonds Are a Girl's Best Friend	Della Reese	spotify:track:3mArIGF4OD9eeBxG3wvmcj	0.738	0.427	0	-11.048	0	0.0814	0.232	0	0.059	0.761	142.179	174107	4	26.69692	11	0
Cold Rain	Screaming Trees	spotify:track:1B9ZLoGKg64kAb38YryPBD	0.154	0.676	4	-10.908	0	0.037	0.0231	0.000187	0.638	0.743	181.228	216178	4	38.89179	10	0
We've Got It Goin' On	Backstreet Boys	spotify:track:2rtDTRFjBoqyj2rgi5mOAF	0.758	0.875	3	-4.518	0	0.0363	0.0851	0	0.227	0.91	112.966	219467	4	25.03803	7	1
Do You Love Me?	Brian Poole & The Tremeloes	spotify:track:2H70BJxJYi2321FgdofmuN	0.428	0.673	2	-7.582	1	0.0508	0.367	0	0.305	0.818	166.452	142907	4	34.67768	7	0
So What'cha Want	Beastie Boys	spotify:track:25pl7kV4OxafIc9wPAggYf	0.695	0.978	5	-3.556	0	0.274	0.0764	3.12e-05	0.069	0.706	171.093	217067	4	53.90938	12	1
The Rush	Luther Vandross	spotify:track:4AhLeJ9sJZeBSd5u2Y9Xa1	0.628	0.932	1	-8.914	1	0.0508	0.000996	0.309	0.0511	0.969	187.925	404760	4	31.10253	17	1
Get a Life	Poster Children	spotify:track:6LRsVYGNPeiIWNzuZCcBIr	0.172	0.914	9	-8.561	1	0.0677	1.39e-05	0.367	0.112	0.208	183.125	304307	3	43.5091	13	0
How Can I Ease the Pain - Slow Jams Version	Lisa Fischer	spotify:track:5D7iIgJ9LidmMINnkZd5yJ	0.657	0.463	4	-10.121	0	0.0326	0.307	0	0.133	0.436	116.233	325240	4	26.10878	8	0
Heart and Soul	The Cleftones	spotify:track:5XoYj1BbiLSzBjhPoMv09C	0.519	0.396	8	-8.751	1	0.0292	0.681	0	0.719	0.942	148.534	113640	4	45.4328	6	0
The Deeper The Love	Whitesnake	spotify:track:63ZBSZ8zBvfGNK24BLMPAi	0.537	0.662	9	-7.52	1	0.0286	0.000611	1.43e-06	0.0863	0.471	104.977	259901	4	23.51469	10	1
Best Friend	Brandy	spotify:track:0YwUJOHKYxlm5gVfIkl8Ym	0.696	0.49	6	-6.631	0	0.0347	0.155	0.000351	0.0563	0.557	179.825	288840	4	22.92176	14	1
Take It Easy	Mad Lion	spotify:track:7B2K7BhyPTa1pyqEaI4aCC	0.945	0.67	5	-12.821	0	0.222	0.631	0	0.199	0.599	99.357	247227	4	59.45257	14	1
Bitter Sweet Symphony	The Verve	spotify:track:0jLnevC3Vn34qVWrAa4X6x	0.383	0.907	9	-5.409	1	0.0405	0.0313	0	0.347	0.514	171.052	358333	4	45.75707	14	0
Counting Backwards	Throwing Muses	spotify:track:7s7kn50apsTEb2Rv7Rgbk7	0.336	0.904	11	-10.604	1	0.0431	0.00676	0.309	0.107	0.629	176.002	195933	4	46.88765	8	0
Come Go With Me	The Del-Vikings	spotify:track:4IYyGIbMS5ZkxDXGfPIrXr	0.566	0.534	5	-9.416	0	0.0409	0.713	0	0.0883	0.582	129.693	162293	4	36.5781	10	0
What's Easy For Two Is So Hard For One	Lulu	spotify:track:6eQHjdHkO67ilCzdqT4cSb	0.537	0.521	11	-8.891	0	0.0373	0.18	7.05e-06	0.217	0.536	126.385	170760	4	41.65869	8	0
Deep Inside of You - 2008 Version	Third Eye Blind	spotify:track:06iQLLK93Dlv7RcvzmZo2g	0.502	0.591	7	-4.522	1	0.0242	0.00585	1.9e-05	0.0725	0.169	81.782	250533	4	25.18826	11	0
Soul To Squeeze (From "Coneheads")	Red Hot Chili Peppers	spotify:track:6pkzrU2RKoPcQJHT7dwlbP	0.663	0.546	5	-5.234	1	0.0269	0.0322	0.000572	0.107	0.656	88.171	289533	4	110.3566	9	1
Heaven	Nu Flavor	spotify:track:0zLMsK6UeAP4KrbekFbHvC	0.637	0.406	6	-12.1	1	0.0235	0.844	0.000176	0.0875	0.35	96.178	298133	4	41.79097	10	1
Bomdigi	Erick Sermon	spotify:track:6tRh6OfYIZbZhq6uQVBaF3	0.793	0.634	7	-9.744	1	0.327	0.00388	1.74e-05	0.0713	0.752	90.964	214133	4	31.45282	10	1
How Deep Is Your Love	Bee Gees	spotify:track:2E0kGMK29BUaVQN4zC3Vpj	0.623	0.189	5	-17.374	0	0.0291	0.271	2.24e-06	0.257	0.646	104.985	241360	4	19.66764	13	0
Loves Lost Immortal	Chris & Cosey	spotify:track:2yjLNyeF4oNXovcP3aVAKT	0.683	0.779	1	-12.496	1	0.052	0.000449	0.673	0.105	0.111	120.455	369267	4	20.69574	14	0
Will You Be There (In The Morning)	Heart	spotify:track:78fh8ymSUdo9oWkShDZbT8	0.553	0.743	9	-6.794	1	0.0281	0.0365	1.65e-05	0.194	0.528	166.499	269800	4	48.47567	12	1
The Millionaire	Billy J. Kramer	spotify:track:1rInMdH9YW6kJQU1fLceAK	0.686	0.455	7	-9.894	1	0.0414	0.306	0.858	0.233	0.882	117.68	163067	4	54.10102	8	0
Please	The Kinleys	spotify:track:3rbzfdva1BcGF5ZZ8xGf6U	0.562	0.54	4	-6.351	1	0.0259	0.557	0	0.0948	0.277	140.77	214827	4	42.79858	11	1
Leapfrog	Black Train Jack	spotify:track:57HmhpjDaw0pqfZTE4lfO0	0.528	0.878	2	-9.083	1	0.062	0.0002	0.0417	0.144	0.827	125.154	214160	4	24.49592	13	0
Snowblind Friend	Steppenwolf	spotify:track:5NqyGlgInuVnP4gNzTrRdY	0.346	0.46	9	-12.203	1	0.0316	0.0503	0.0434	0.171	0.296	170.613	235600	4	19.48906	11	0
Too Gone, Too Long	En Vogue	spotify:track:2IOjsucrORGHHlqIlF3OAF	0.621	0.683	5	-7.488	0	0.0396	0.149	2.87e-06	0.0964	0.684	148.026	282693	4	44.1003	12	1
4am	Our Lady Peace	spotify:track:3KivuyfbGxxXQwH5hJmlmA	0.376	0.64	3	-7.949	1	0.0441	0.0261	0	0.193	0.296	121.821	254955	4	44.72627	10	0
Minor League	Grant Green	spotify:track:2Xi0EKlB45Yt2l0ejjKlot	0.541	0.403	8	-15.6	1	0.0349	0.55	0	0.146	0.59	112.716	425493	4	21.79524	22	0
Don't Look Back	Barry & The Remains	spotify:track:5CXiZKMQRz1IJaYQbyGiII	0.432	0.649	5	-10.02	1	0.047	0.0887	0	0.539	0.763	157.291	172693	4	18.01075	9	0
No Milk Today	Herman's Hermits	spotify:track:6hcu8X3jKQbZJjwmdaPlVS	0.659	0.561	9	-9.342	1	0.0302	0.356	0	0.208	0.93	133.536	176800	4	25.19709	10	0
Sonic Bloom	Tripping Daisy	spotify:track:3UXuF7jBzX1QoLwOxLTBiY	0.433	0.913	7	-4.752	0	0.0496	0.0518	2.16e-05	0.693	0.283	134.192	219160	4	19.65164	9	0
Stop	Spice Girls	spotify:track:3FteycP8CaXS1MhjcXekVT	0.722	0.845	2	-4.446	0	0.0308	0.287	0	0.0561	0.965	130.13	204754	4	46.69087	8	1
You Belong To Me	The Duprees	spotify:track:1bgKnEPujoiQzz0pc6gdt7	0.322	0.36	1	-8.429	1	0.0273	0.893	2.92e-06	0.0918	0.378	97.63	170187	3	41.42617	8	0
